genome_id	coverage	uniq_abundance	multi_abundance	total_abundance	total_abundance_pmkb
UMGS125	0.47342197513705503	0.0024140220832368155	0.0	0.0024140220832368155	0.38830434212240256
UMGS564	0.0332742809351322	0.000175399537443224	0.0	0.000175399537443224	0.028213661535416608
21673_4_46	0.0660164307370353	0.00034092224828574	0.0	0.00034092224828574	0.05483859913906927
UMGS1693	0.004622592757769465	2.5787817834854816e-05	0.0	2.5787817834854816e-05	0.004148065466621222
UMGS1784	0.06677833922414195	0.0003737012610087222	0.0	0.0003737012610087222	0.06011122404967197
UMGS1300	0.0006137868868334041	3.854234768184641e-06	0.0	3.854234768184641e-06	0.0006199678563165859
20298_3_36	0.0	0.0	0.0	0.0	0.0
UMGS270	0.5292893184661708	0.0027383260234923167	0.0	0.0027383260234923167	0.44046982521515254
UMGS567	0.0003815802011417088	2.1656084060255887e-06	0.0	2.1656084060255887e-06	0.0003483460873187121
UMGS1372	0.0025037785048746867	1.245660947698849e-05	0.0	1.245660947698849e-05	0.0020036915078888258
UMGS1832	0.017416448034295744	9.422611832621082e-05	0.0	9.422611832621082e-05	0.015156618135964925
UMGS752	0.5139239843676069	0.002606070002140964	0.0	0.002606070002140964	0.41919595712621455
21673_4_14	0.0756229036609725	0.0003893271944383644	0.0	0.0003893271944383644	0.06262471298690239
UMGS2058	8.898315755895134e-05	5.596425003707632e-07	0.0	5.596425003707632e-07	9.002055716028316e-05
UMGS1857	5.4178329311978134e-05	5.364191020987934e-07	0.0	5.364191020987934e-07	8.628498802424924e-05
13154_4_42	0.0	0.0	0.0	0.0	0.0
UMGS1408	0.037633738351461936	0.00019868743850150712	0.0	0.00019868743850150712	0.03195960618217116
20298_3_79	0.0	0.0	0.0	0.0	0.0
13414_6_44	1.3186846270720256	0.006696068708443459	0.0	0.006696068708443459	1.077087311128575
UMGS1326	0.002566914462064013	1.4018016385982847e-05	0.0	1.4018016385982847e-05	0.002254849559338577
21673_4_57	0.02184399706299199	0.00011312603520994485	0.0	0.00011312603520994485	0.018196739368769105
UMGS1213	0.03259182726394586	0.00017229900300712788	0.0	0.00017229900300712788	0.02771492915314202
UMGS1822	0.005741998930573264	3.290543799755453e-05	0.0	3.290543799755453e-05	0.00529296088159955
UMGS1369	0.004718034398804406	2.9135759909586104e-05	0.0	2.9135759909586104e-05	0.004686594278689639
GCF_000195635.1	0.014479822736009472	7.596896217623136e-05	0.0	7.596896217623136e-05	0.012219887334257388
UMGS1545	8.337637025386143e-05	4.904492367874201e-07	0.0	4.904492367874201e-07	7.889056589731748e-05
UMGS1513	0.0	0.0	0.0	0.0	0.0
UMGS1708	0.0	0.0	0.0	0.0	0.0
UMGS615	0.025002428069012404	0.00013543724399465022	0.0	0.00013543724399465022	0.021785579466488583
GCF_001403635.1	0.0003903062604909876	2.1430680054412497e-06	0.0	2.1430680054412497e-06	0.00034472038087598496
12718_7_81	0.01402788029109202	9.52281040927478e-05	0.0	9.52281040927478e-05	0.015317791236489948
15841_8_86	0.015406018846584152	7.897382997056847e-05	0.0	7.897382997056847e-05	0.01270323138489688
UMGS868	2.425022562541004e-05	3.277057516947303e-07	0.0	3.277057516947303e-07	5.271267699048072e-05
18048_1_85	0.16893910825297523	0.0008809927361487057	0.0	0.0008809927361487057	0.14171092601031485
UMGS1575	0.00746720528475278	3.7889800430049237e-05	0.0	3.7889800430049237e-05	0.006094713934601595
13414_6_36	0.03321653080078603	0.00017171483632263997	0.0	0.00017171483632263997	0.027620963790652143
UMGS1799	0.005743723444459235	3.1518567649403365e-05	0.0	3.1518567649403365e-05	0.005069877678721047
UMGS2034	0.00014483861653952527	9.497614199313133e-07	0.0	9.497614199313133e-07	0.00015277262204874722
UMGS1818	0.0	0.0	0.0	0.0	0.0
UMGS317	7.975787787074951e-05	9.494985460803513e-07	0.0	9.494985460803513e-07	0.00015273033782174376
13414_6_22	1.4107847246191016	0.007166163232667971	0.0	0.007166163232667971	1.1527037465505687
UMGS1846	0.04611876737994421	0.0002524750039048041	0.0	0.0002524750039048041	0.040611534158856544
UMGS1041	0.0004608737774587616	2.614886680617087e-06	0.0	2.614886680617087e-06	0.0004206141523279689
18048_1_83	0.02849508617421481	0.000147799183989438	0.0	0.000147799183989438	0.02377404303952947
GCF_000313565.1	0.014257403941429042	7.275173622156804e-05	0.0	7.275173622156804e-05	0.011702384691485539
UMGS773	0.011764588119297509	6.306211618444168e-05	0.0	6.306211618444168e-05	0.010143773624892698
UMGS1829	0.14250955306436972	0.0007310997107691008	0.0	0.0007310997107691008	0.11760008087226141
13470_2_69	0.0001629271746861302	8.952042565171988e-07	0.0	8.952042565171988e-07	0.00014399690139785048
UMGS1098	0.0012783068783068783	8.465608465608466e-06	0.0	8.465608465608466e-06	0.001361724297690055
UMGS465	0.050598045713251896	0.00030922258672539744	0.0	0.00030922258672539744	0.049739591837865506
UMGS1068	0.00014232977900067043	6.018172473601286e-07	0.0	6.018172473601286e-07	9.680452052897194e-05
UMGS1744	0.015881200777561243	8.815775411472623e-05	0.0	8.815775411472623e-05	0.014180499404797339
20298_3_75	0.0	0.0	0.0	0.0	0.0
GCF_000159675.1	0.037979864447877806	0.000193306484010638	0.0	0.000193306484010638	0.03109405983606403
UMGS1781	0.0004513534794884422	2.681307798941241e-06	0.0	2.681307798941241e-06	0.00043129823381711274
GCF_000162235.2	0.0	0.0	0.0	0.0	0.0
UMGS1445	0.019055337826085348	9.886380638342979e-05	0.0	9.886380638342979e-05	0.015902607339018406
GCF_000157975.1	0.0376220414823172	0.00019465428599236328	0.0	0.00019465428599236328	0.031310858748327244
14207_7_10	0.016291551131197603	8.660634346569621e-05	0.0	8.660634346569621e-05	0.013930949288575724
UMGS1711	0.002293425284612012	1.6070047039323405e-05	0.0	1.6070047039323405e-05	0.002584926246869129
GCF_001457795.1	0.0006191198051807022	4.948559721693001e-06	0.0	4.948559721693001e-06	0.0007959940551202142
UMGS1005	0.049195613920303506	0.00026109795962315265	0.0	0.00026109795962315265	0.04199856834160701
UMGS1024	0.014665535205489457	8.09257000916034e-05	0.0	8.09257000916034e-05	0.01301719688194842
13470_2_74	0.001589032887146075	8.410362618040754e-06	0.0	8.410362618040754e-06	0.0013528377996568594
14207_7_36	0.34770129125583266	0.00177276432368749	0.0	0.00177276432368749	0.28515566996161873
UMGS1968	0.020357414392776906	0.00010943090214345738	0.0	0.00010943090214345738	0.01760236360708872
UMGS193	0.021296779833920223	0.00011815606519880852	0.0	0.00011815606519880852	0.019005838216391395
UMGS592	0.0	0.0	0.0	0.0	0.0
UMGS1760	0.001103084074022916	5.78203649749927e-06	0.0	5.78203649749927e-06	0.000930061863924101
UMGS636	7.746165073078548e-05	7.669470369384701e-07	0.0	7.669470369384701e-07	0.00012336625530028487
UMGS1045	0.0013694808154796523	6.549406099854865e-06	0.0	6.549406099854865e-06	0.0010534960904278975
UMGS845	0.0008564760612706589	5.0643801883830265e-06	0.0	5.0643801883830265e-06	0.000814624203715242
14207_7_7	1.1375744154705674	0.005779219929607871	0.0	0.005779219929607871	0.9296088086062948
13154_4_43	0.0	0.0	0.0	0.0	0.0
UMGS1089	0.0009284621182477406	4.9783491595053114e-06	0.0	4.9783491595053114e-06	0.0008007857958968335
UMGS1348	0.0002183957124592003	1.1960334745848868e-06	0.0	1.1960334745848868e-06	0.0001923863889771615
11861_6_56	0.05894778721398988	0.00030324183718460576	0.0	0.00030324183718460576	0.04877756624913433
UMGS1686	0.015255206072528418	8.055520494372936e-05	0.0	8.055520494372936e-05	0.012957601373003504
UMGS812	0.0008969690085456861	4.896119042279947e-06	0.0	4.896119042279947e-06	0.0007875587787151887
UMGS284	0.0005112868895548306	3.6006118982734553e-06	0.0	3.6006118982734553e-06	0.0005791716836833974
21673_4_95	0.0	0.0	0.0	0.0	0.0
13470_2_67	0.7669919327568716	0.00392539565164076	0.0	0.00392539565164076	0.6314143464821719
UMGS1262	0.005175187037561486	2.9145140047897012e-05	0.0	2.9145140047897012e-05	0.004688103108480853
UMGS715	0.00616331226710345	3.5939116183285556e-05	0.0	3.5939116183285556e-05	0.005780939189793762
GCF_000233555.1	0.0	0.0	0.0	0.0	0.0
GCF_000158475.2	0.0034986533439747692	2.0093345646535545e-05	0.0	2.0093345646535545e-05	0.0032320886442987096
UMGS411	0.0	0.0	0.0	0.0	0.0
13470_2_95	0.02646095699715815	0.00013758457033222256	0.0	0.00013758457033222256	0.022130984815769864
GCF_000227255.2	0.0	0.0	0.0	0.0	0.0
GCF_000156655.1	5.011852187834995	0.025492073717820144	0.0	0.025492073717820144	4.100493936269794
UMGS115	0.00122437663657326	6.717278305389455e-06	0.0	6.717278305389455e-06	0.0010804989529051713
21673_4_43	0.0016671867802968362	8.469491263719762e-06	0.0	8.469491263719762e-06	0.0013623488600653002
UMGS989	0.0002153375674014722	1.0848240171358801e-06	0.0	1.0848240171358801e-06	0.00017449793819935243
UMGS147	0.020714787524846758	0.00011320465737278626	0.0	0.00011320465737278626	0.018209386033201207
UMGS83	2.0166705825933304	0.010239880011715594	0.0	0.010239880011715594	1.6471224099284674
18048_1_64	0.15964296199465186	0.0008322028133054777	0.0	0.0008322028133054777	0.13386288724405812
GCF_000273585.1	0.04311075719343281	0.00021783857097897437	0.0	0.00021783857097897437	0.03504013636837011
18048_2_66	0.023696770649118376	0.00012094526585100794	0.0	0.00012094526585100794	0.01945449141298828
GCF_000224655.1	0.590089664834106	0.0031091459863023486	0.0	0.0031091459863023486	0.5001175818387101
20298_3_4	0.0	0.0	0.0	0.0	0.0
UMGS1310	0.09086183666071636	0.0004678170589080165	0.0	0.0004678170589080165	0.07525009673869425
12718_7_45	5.18229624981336e-05	2.5654931929769113e-07	0.0	2.5654931929769113e-07	4.126690279413963e-05
UMGS733	0.00021283564409315468	1.711814831848429e-06	0.0	1.711814831848429e-06	0.00027535171974276746
UMGS1718	0.042682866754315575	0.0002304341686252659	0.0	0.0002304341686252659	0.037066184635138145
UMGS2002	0.00035898425149215313	2.2828887217307034e-06	0.0	2.2828887217307034e-06	0.00036721105800395113
GCF_000169015.1	0.01112838332514753	5.849088265151658e-05	0.0	5.849088265151658e-05	0.009408473876801613
UMGS2050	0.00028257670239098076	1.527441634545842e-06	0.0	1.527441634545842e-06	0.00024569461197199247
18048_2_55	0.00024368468704824374	1.4548339525268284e-06	0.0	1.4548339525268284e-06	0.00023401539892949115
20287_6_31	0.2262725749633017	0.0011544511880587343	0.0	0.0011544511880587343	0.1856977250558137
21673_4_28	0.0	0.0	0.0	0.0	0.0
20298_3_29	6.177484059002385e-05	3.088742029501193e-07	0.0	3.088742029501193e-07	4.968355302463141e-05
GCF_000741565.1	9.698687700335517e-05	4.801330544720553e-07	0.0	4.801330544720553e-07	7.723116998085122e-05
UMGS12	0.13531125882476433	0.0007329858902459047	0.0	0.0007329858902459047	0.11790347978727178
GCF_000148225.1	0.0	0.0	0.0	0.0	0.0
GCF_000238655.1	1.7399510864950563e-05	1.7399510864950564e-07	0.0	1.7399510864950564e-07	2.7987753991906753e-05
UMGS957	0.00017427158519769495	1.7966142803886077e-06	0.0	1.7966142803886077e-06	0.0002889920233283856
18048_1_59	1.1512955092180739	0.005842530726696396	0.0	0.005842530726696396	0.9397925834704176
20298_3_1	0.0	0.0	0.0	0.0	0.0
UMGS1691	0.06344808891137661	0.00033336131116579475	0.0	0.00033336131116579475	0.05362239455893031
UMGS1915	0.0021477442255260046	1.071728655452098e-05	0.0	1.071728655452098e-05	0.001723915010466907
GCF_000238755.1	0.0	0.0	0.0	0.0	0.0
UMGS1212	0.013339681164239208	7.011162442336338e-05	0.0	7.011162442336338e-05	0.011277712986097959
12718_7_46	0.0	0.0	0.0	0.0	0.0
UMGS260	0.008638043940637602	5.781662842181574e-05	0.0	5.781662842181574e-05	0.009300017600902027
GCF_000160855.1	0.0001999423928353316	9.898138259174831e-07	0.0	9.898138259174831e-07	0.00015921519905120183
UMGS438	0.01534615423592646	8.002434976721301e-05	0.0	8.002434976721301e-05	0.01287221136289926
GCF_000160575.1	0.0	0.0	0.0	0.0	0.0
21673_4_59	5.601728216348727e-05	2.773132780370657e-07	0.0	2.773132780370657e-07	4.4606862024064624e-05
UMGS1315	0.16426146211069242	0.0008869250960046722	0.0	0.0008869250960046722	0.14266516794003892
GCF_000273465.1	0.12228769813088267	0.0006282073105809671	0.0	0.0006282073105809671	0.10104945938379642
UMGS955	0.0008481206695689496	4.905267030473971e-06	0.0	4.905267030473971e-06	0.0007890302663051703
UMGS1260	0.0	0.0	0.0	0.0	0.0
UMGS155	0.05600713145404932	0.0002914201778546176	0.0	0.0002914201778546176	0.04687600881069896
UMGS1478	0.003942186092883691	2.531679142218884e-05	0.0	2.531679142218884e-05	0.004072299133511587
18048_2_58	0.04810242764857475	0.00024974946515916424	0.0	0.00024974946515916424	0.04017312121437521
UMGS1583	0.013333816091770133	8.378104266560123e-05	0.0	8.378104266560123e-05	0.013476489250245098
14207_7_17	0.478655732563022	0.0024414551598885004	0.0	0.0024414551598885004	0.39271705352864733
UMGS1330	0.028638444782100068	0.00015463432344121878	0.0	0.00015463432344121878	0.024873500391874765
UMGS281	0.0008050848109897925	4.618077309692883e-06	0.0	4.618077309692883e-06	0.000742834742094103
UMGS849	0.0006550209672873266	3.3081867034713464e-06	0.0	3.3081867034713464e-06	0.0005321340141955541
13414_6_63	1.3541103360962432	0.0068960803135986876	0.0	0.0068960803135986876	1.109259914393459
UMGS547	0.0014468052457650804	7.47316759176178e-06	0.0	7.47316759176178e-06	0.0012020865283049044
GCF_000285835.1	0.0	0.0	0.0	0.0	0.0
UMGS372	40.55948328265259	0.21621119675876768	0.0	0.21621119675876768	34.778367231976375
21673_4_90	0.2876302588659751	0.0014719401358771077	0.0	0.0014719401358771077	0.23676699151772007
UMGS1741	0.0002446601859839241	2.5309674412130084e-06	0.0	2.5309674412130084e-06	0.00040711543362340747
UMGS777	0.011138398115859472	6.163280995286001e-05	0.0	6.163280995286001e-05	0.009913864453887275
21673_4_13	0.18017782319877362	0.0009480984013431638	0.0	0.0009480984013431638	0.15250511938450365
UMGS1135	0.016822566381535717	8.795523529575935e-05	0.0	8.795523529575935e-05	0.014147923506957621
UMGS489	4.5853765790356586e-05	2.8480599869786696e-07	0.0	2.8480599869786696e-07	4.581209373553193e-05
18391_1_5	0.004209183008183653	2.1298013981928854e-05	0.0	2.1298013981928854e-05	0.0034258639824362017
UMGS1642	0.0014955271390154218	8.232259480818836e-06	0.0	8.232259480818836e-06	0.0013241892541405887
13414_6_51	0.36992548785468715	0.001878582419312364	0.0	0.001878582419312364	0.30217690033543854
UMGS985	0.04520092718703429	0.00023526420244503264	0.0	0.00023526420244503264	0.03784311336244237
UMGS1291	0.0003294089636745081	1.6307374439332083e-06	0.0	1.6307374439332083e-06	0.0002623101233157748
18048_1_84	0.22785063880512954	0.0011672945138052786	0.0	0.0011672945138052786	0.18776362129980692
GCF_000162115.1	0.0	0.0	0.0	0.0	0.0
GCF_000821285.2	0.19689021239902446	0.0010208591211645487	0.0	0.0010208591211645487	0.16420894912110331
UMGS1051	0.002458080941093846	1.4748485646563076e-05	0.0	1.4748485646563076e-05	0.002372348229976222
UMGS630	0.008861660306678057	5.841225615282621e-05	0.0	5.841225615282621e-05	0.009395826514932242
UMGS623	0.0	0.0	0.0	0.0	0.0
UMGS471	0.11149017892389598	0.0005923586586575907	0.0	0.0005923586586575907	0.09528307170335856
GCF_000173975.1	0.0640061549755758	0.0003281681290405701	0.0	0.0003281681290405701	0.05278705208933976
UMGS197	0.013298090597638519	7.304661185465347e-05	0.0	7.304661185465347e-05	0.011749816522995397
GCF_000398925.1	0.08351031250065775	0.00043479293662938053	0.0	0.00043479293662938053	0.06993804505340834
GCF_900078305.2	3.2363262997175085e-05	4.4333236982431627e-07	0.0	4.4333236982431627e-07	7.13116443306824e-05
GCF_000160455.2	0.0	0.0	0.0	0.0	0.0
13414_6_59	0.05937944134252627	0.0003015589533562802	0.0	0.0003015589533562802	0.048506868187851396
14207_7_86	0.8400611082112702	0.004273559624543275	0.0	0.004273559624543275	0.6874178036946925
UMGS461	0.002333735645154432	1.308331125524559e-05	0.0	1.308331125524559e-05	0.002104498796853958
UMGS1012	0.2102018858456394	0.0011301706815208601	0.0	0.0011301706815208601	0.18179211616223387
UMGS1564	0.0	0.0	0.0	0.0	0.0
GCF_000321165.1	0.00020801576973983874	1.2866954829268377e-06	0.0	1.2866954829268377e-06	0.00020696970689673637
UMGS1466	0.5924165878275361	0.003020832518879505	0.0	0.003020832518879505	0.4859120353748623
18048_2_57	0.00018335673314499184	9.525025098441134e-07	0.0	9.525025098441134e-07	0.00015321353645573603
UMGS973	0.025098462222890996	0.00013411797802427862	0.0	0.00013411797802427862	0.021573370676740172
GCF_001435665.1	0.0	0.0	0.0	0.0	0.0
20298_3_42	0.19920889891322316	0.001059030903801139	0.0	0.001059030903801139	0.17034902093207296
GCF_000285455.1	0.014619390350560464	8.052471162983163e-05	0.0	8.052471162983163e-05	0.012952696411166401
13414_6_69	0.06500369415962373	0.0003483922897182227	0.0	0.0003483922897182227	0.05604018281314154
UMGS1757	0.03456428308569468	0.0001845009233372021	0.0	0.0001845009233372021	0.02967765297381496
13414_6_37	0.7823567075386932	0.003995702246827387	0.0	0.003995702246827387	0.6427234212335525
GCF_000763055.1	0.0005242679004584163	2.6323074500004166e-06	0.0	2.6323074500004166e-06	0.00042341634723812885
GCF_000164615.1	0.00038409438988918775	2.0109653920899885e-06	0.0	2.0109653920899885e-06	0.00032347118902881184
20298_2_58	0.0006774609839500358	3.168172956898063e-06	0.0	3.168172956898063e-06	0.0005096122874355681
GCF_000164455.1	0.0008395665902314303	4.3956365980703155e-06	0.0	4.3956365980703155e-06	0.0007070543344550704
18048_2_93	0.0	0.0	0.0	0.0	0.0
UMGS1623	0.016318266581770782	0.00010602535877110373	0.0	0.00010602535877110373	0.017054569414171487
UMGS196	0.2714389804644001	0.0014397365924744634	0.0	0.0014397365924744634	0.23158693296655425
UMGS1568	0.007901906510467634	4.0385589179147365e-05	0.0	4.0385589179147365e-05	0.006496170746047
GCF_000159055.1	0.22888887038287156	0.0011900814918255741	0.0	0.0011900814918255741	0.19142899063116958
UMGS382	9.083232535317343e-05	4.5644384599584637e-07	0.0	4.5644384599584637e-07	7.342067355804266e-05
GCF_000227195.1	0.0	0.0	0.0	0.0	0.0
GCF_000160175.1	6.17205407858829e-05	3.1651559377375844e-07	0.0	3.1651559377375844e-07	5.091269887929354e-05
UMGS20	0.0	0.0	0.0	0.0	0.0
8080_1_77	0.0016279382235134055	8.72818218943012e-06	0.0	8.72818218943012e-06	0.0014039602481377355
18048_2_45	0.0003525578596317062	1.7453359387708228e-06	0.0	1.7453359387708228e-06	0.0002807437132382296
UMGS609	0.0026283967129881744	1.3410187311164155e-05	0.0	1.3410187311164155e-05	0.002157078014223351
UMGS133	0.0042053179621383595	2.1855680291307712e-05	0.0	2.1855680291307712e-05	0.003515566661997789
GCF_000820865.2	0.0	0.0	0.0	0.0	0.0
UMGS695	2.182080003899797	0.01111943880204553	0.0	0.01111943880204553	1.7886026804730915
21673_4_42	0.02206460027201264	0.00011463329731972235	0.0	0.00011463329731972235	0.01843918802986769
20298_3_58	0.02000202243116718	0.00010579898726982039	0.0	0.00010579898726982039	0.01701815672453974
GCF_000157015.1	0.062290928850485025	0.0003187998802918203	0.0	0.0003187998802918203	0.05128013477798498
GCF_000154385.1	2.2123187342260286	0.01166118764474962	0.0	0.01166118764474962	1.8757449769013501
GCF_000345965.2	0.0	0.0	0.0	0.0	0.0
GCF_000273625.1	0.0	0.0	0.0	0.0	0.0
UMGS341	0.07480365784403262	0.0003923729048674057	0.0	0.0003923729048674057	0.06311462672574379
UMGS250	0.0036099158181616352	2.2143147875729156e-05	0.0	2.2143147875729156e-05	0.0035618068815986854
GCF_001404835.1	0.2340223434990893	0.0011825476955757896	0.0	0.0011825476955757896	0.19021715175994672
UMGS1844	0.23417490955787035	0.0011879269067038318	0.0	0.0011879269067038318	0.19108241767972292
13414_6_12	0.0007573609935707817	4.175088167424375e-06	0.0	4.175088167424375e-06	0.0006715783071797645
UMGS791	0.0003234635990852941	2.047237968894266e-06	0.0	2.047237968894266e-06	0.0003293057665875159
GCF_000751455.1	0.19497166232726149	0.0010024662886094907	0.0	0.0010024662886094907	0.16125039426998816
UMGS1983	0.01197305806319682	6.475607833781372e-05	0.0	6.475607833781372e-05	0.01041625367555711
20287_6_82	0.013806323857898055	7.050640784555624e-05	0.0	7.050640784555624e-05	0.01134121535341263
UMGS380	0.0	0.0	0.0	0.0	0.0
14207_7_44	0.5023607372498032	0.0025532283302813954	0.0	0.0025532283302813954	0.41069617960944654
20298_3_37	0.0	0.0	0.0	0.0	0.0
UMGS1501	0.0010153787334313165	5.6725068906777455e-06	0.0	5.6725068906777455e-06	0.0009124436233060492
GCF_000157995.1	0.1041314564256661	0.000543361769350684	0.0	0.000543361769350684	0.08740174161923102
UMGS1091	0.0391889400921659	0.00022659323367427224	0.0	0.00022659323367427224	0.036448356103395495
UMGS80	0.009550634425188342	5.001991990472262e-05	0.0	5.001991990472262e-05	0.00804588832326485
UMGS925	0.00033847954986201983	2.2122846396210444e-06	0.0	2.2122846396210444e-06	0.000355854131385456
UMGS219	0.07581731433446846	0.0003873140286248533	0.0	0.0003873140286248533	0.06230088785198458
UMGS490	0.006874583878304893	3.650042076873942e-05	0.0	3.650042076873942e-05	0.0058712270994605645
UMGS324	0.00020082092404534067	9.966298960066536e-07	0.0	9.966298960066536e-07	0.00016031158902634517
UMGS1494	0.0061469148656669945	3.259801298082069e-05	0.0	3.259801298082069e-05	0.005243510435514674
21673_4_89	0.287569583976019	0.0014710247034177913	0.0	0.0014710247034177913	0.23661974083540827
12718_7_65	0.4730651801626975	0.0024187045583512474	0.0	0.0024187045583512474	0.38905753548854444
8080_1_82	0.019042595265419057	9.695509827767838e-05	0.0	9.695509827767838e-05	0.015595584611076447
UMGS1331	0.0016502989475962449	8.543394034147946e-06	0.0	8.543394034147946e-06	0.0013742363928477932
UMGS1557	0.009889620921787308	5.5758161945992976e-05	0.0	5.5758161945992976e-05	0.008968905687624236
12718_7_35	0.0014375324365142217	7.1831726996338376e-06	0.0	7.1831726996338376e-06	0.0011554397819521908
UMGS884	0.0030940548677519273	1.6211365325047524e-05	0.0	1.6211365325047524e-05	0.0026076578135557065
UMGS13	0.0	0.0	0.0	0.0	0.0
UMGS1571	0.0017609550635942336	1.0558188818123886e-05	0.0	1.0558188818123886e-05	0.0016983235536638267
13414_6_42	0.002298893574658706	1.1950401676381564e-05	0.0	1.1950401676381564e-05	0.0019222661189676354
UMGS1914	0.019083458372871884	0.00010495359241670485	0.0	0.00010495359241670485	0.016882171849110374
UMGS117	5.0789193668749865e-05	0.0	0.0	0.0	0.0
GCF_900095705.1	0.0	0.0	0.0	0.0	0.0
UMGS866	0.03925393162208935	0.0002097011247506146	0.0	0.0002097011247506146	0.033731198175052976
UMGS1901	0.0008261720520151332	5.243158988310002e-06	0.0	5.243158988310002e-06	0.0008433814320658603
UMGS1886	0.008174721296574327	4.2896245926892854e-05	0.0	4.2896245926892854e-05	0.006900019129828683
UMGS86	0.7633946548568346	0.003976708354036187	0.0	0.003976708354036187	0.6396681836299508
UMGS1890	0.004387514175760844	2.3902922265040913e-05	0.0	2.3902922265040913e-05	0.0038448730727783957
UMGS200	0.012652118821476953	6.826824764879025e-05	0.0	6.826824764879025e-05	0.010981199043369411
20298_3_32	0.001301875083227921	7.154427863865547e-06	0.0	7.154427863865547e-06	0.001150816069261271
UMGS1952	0.0	0.0	0.0	0.0	0.0
GCF_000195615.1	0.006377079235796615	3.629405658136674e-05	0.0	3.629405658136674e-05	0.005838032659951573
12718_7_53	1.5632352898146127	0.007933621985057392	0.0	0.007933621985057392	1.2761523131656154
UMGS517	7.986300799365015e-05	4.899571042555224e-07	0.0	4.899571042555224e-07	7.881140456720264e-05
UMGS1984	1.9625561817773274	0.010111495766882281	0.0	0.010111495766882281	1.6264713313509105
UMGS1431	0.0004382860301176197	2.5857582897794673e-06	0.0	2.5857582897794673e-06	0.0004159287433916429
20298_2_54	0.0010654756818051685	5.466928964163705e-06	0.0	5.466928964163705e-06	0.0008793756567517054
18048_2_68	0.05520587927582831	0.0002814091709290546	0.0	0.0002814091709290546	0.04526570147954096
UMGS45	0.0	0.0	0.0	0.0	0.0
UMGS1881	0.0034915612414462955	1.861890159858786e-05	0.0	1.861890159858786e-05	0.0029949188893033684
UMGS741	0.00025798590713128997	1.5541319706704215e-06	0.0	1.5541319706704215e-06	0.0002499878508291881
20427_4_28	0.02015701506414823	0.00010497664269699991	0.0	0.00010497664269699991	0.016885879571582288
UMGS1935	0.001989448572692109	1.370315234791058e-05	0.0	1.370315234791058e-05	0.0022042025192759943
UMGS919	0.011390382616511954	6.283488957607554e-05	0.0	6.283488957607554e-05	0.01010722338813761
GCF_000156495.1	0.0941812960965696	0.0004850538854758949	0.0	0.0004850538854758949	0.07802270376958916
UMGS788	0.0	0.0	0.0	0.0	0.0
UMGS293	0.0003327804523997248	1.4343985017229517e-06	0.0	1.4343985017229517e-06	0.00023072828141077555
20298_3_27	5.9160263983641305e-05	2.928725939784223e-07	0.0	2.928725939784223e-07	4.710963529297444e-05
18048_1_63	0.6040199571728923	0.0030742047397513904	0.0	0.0030742047397513904	0.4944971536540955
12718_7_90	0.6373502610832394	0.003273273254862242	0.0	0.003273273254862242	0.5265180574122571
UMGS621	0.004904816208862042	2.8145271820501518e-05	0.0	2.8145271820501518e-05	0.004527270621924924
GCF_000159455.2	8.71877964708797e-05	4.3162275480633517e-07	0.0	4.3162275480633517e-07	6.942810963245498e-05
UMGS664	0.001976421603684255	1.0922079981916835e-05	0.0	1.0922079981916835e-05	0.0017568567874490433
UMGS1402	0.0	0.0	0.0	0.0	0.0
UMGS1276	0.03253264005786965	0.00017948292600680405	0.0	0.00017948292600680405	0.028870489623619117
UMGS578	0.002552443094706492	1.3076040444193094e-05	0.0	1.3076040444193094e-05	0.002103329260120205
UMGS383	0.0014772063925633033	8.370689370325906e-06	0.0	8.370689370325906e-06	0.00134645621165866
GCF_000157095.2	0.09642184469180068	0.0004917517761561984	0.0	0.0004917517761561984	0.07910008415160111
UMGS1335	0.047471828248464604	0.0002493896137676258	0.0	0.0002493896137676258	0.040115237792834255
20287_6_46	0.2907843954605066	0.0014914784709845815	0.0	0.0014914784709845815	0.239909804672893
UMGS271	0.00020613868556747272	1.6476449112853058e-06	0.0	1.6476449112853058e-06	0.00026502975170389185
20287_6_48	0.04166219915796396	0.00021466379316506908	0.0	0.00021466379316506908	0.034529461665361465
20298_3_65	0.1220465053197781	0.0006385234914267803	0.0	0.0006385234914267803	0.10270885506387988
20427_4_25	0.20861185732050824	0.0010694182602715126	0.0	0.0010694182602715126	0.1720198654734829
UMGS976	0.10422140895910165	0.000526296196932335	0.0	0.000526296196932335	0.08465668144895952
UMGS1387	0.009788447900664445	5.098880865818038e-05	0.0	5.098880865818038e-05	0.008201737647350882
GCF_000159875.2	0.36127625176848377	0.0018527571336548468	0.0	0.0018527571336548468	0.2980228080315606
18048_1_42	0.01510475362703142	7.672684506578866e-05	0.0	7.672684506578866e-05	0.012341795588071199
UMGS1450	0.018765173915969966	9.705044901485968e-05	0.0	9.705044901485968e-05	0.015610922128296845
UMGS349	0.0006045988421832404	2.993063575164556e-06	0.0	2.993063575164556e-06	0.0004814452985146057
GCF_000218425.1	0.03138021000989053	0.0001643930617144729	0.0	0.0001643930617144729	0.02644322938128804
UMGS1617	0.024956553519351398	0.00013052590752798848	0.0	0.00013052590752798848	0.02099557290902091
UMGS1428	0.00023062691130625599	2.283434765408475e-06	0.0	2.283434765408475e-06	0.0003672988911404164
